Time,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
00:00:00,6252.63,6252.63,6242.67,6246.71,9.0754459,56680.441802,6245.4718398
00:01:00,6249.76,6249.76,6240.0,6246.23,6.6452032,41484.022801,6242.7019238
00:02:00,6247.42,6247.42,6235.12,6238.69,6.91368153,43142.199327,6240.1195571
00:03:00,6240.06,6242.42,6236.52,6240.08,2.75516484,17186.102931,6237.7766591
00:04:00,6238.45,6241.0,6230.0,6240.94,6.45944023,40260.900943,6232.8776967
00:05:00,6242.12,6252.64,6242.12,6246.49,3.2206918,20123.249768,6248.1140753
00:06:00,6247.88,6254.02,6247.88,6252.39,1.31857299,8243.8841797,6252.125777
00:07:00,6251.37,6251.85,6240.1,6243.58,11.13215672,69506.92517,6243.7968597
00:08:00,6240.95,6242.34,6238.09,6238.09,3.3228531,20734.063727,6239.8376044
00:09:00,6240.29,6242.34,6239.22,6240.57,2.75158149,17171.863522,6240.7250463
00:10:00,6243.54,6245.52,6243.54,6245.52,0.18531468,1157.1871924,6244.4442741
00:11:00,6246.5,6246.5,6245.7,6246.0,2.41160172,15062.473821,6245.8380653
00:12:00,6246.86,6246.86,6236.49,6236.49,15.07794192,94113.596521,6241.8065423
00:13:00,6240.43,6240.9,6238.51,6238.6,0.70884143,4423.3926501,6240.3133662
00:14:00,6235.75,6238.73,6235.75,6238.73,0.11110407,693.10781655,6238.3656741
00:15:00,6236.38,6236.38,6230.0,6234.07,15.19464278,94709.771542,6233.1028714
00:16:00,6234.08,6235.88,6226.92,6226.92,10.53089829,65632.368662,6232.3618418
00:17:00,6226.91,6231.6,6222.22,6222.22,5.71887117,35603.312395,6225.5839198
00:18:00,6221.04,6221.95,6216.02,6221.95,0.99290982,6173.7757922,6217.8615498
00:19:00,6218.47,6222.57,6216.0,6217.32,7.07659703,44024.55201,6221.1472299
00:20:00,6217.34,6221.16,6216.38,6216.39,1.09731098,6823.0627078,6217.9845387
00:21:00,6219.41,6224.45,6216.0,6218.92,15.13294828,94096.889869,6218.0143702
00:22:00,6225.44,6236.66,6225.44,6231.75,5.25267288,32730.585554,6231.2248071
00:23:00,6232.99,6234.37,6229.76,6233.62,4.28881369,26722.113587,6230.6538634
00:24:00,6233.62,6237.49,6229.78,6235.1,1.7487024,10905.234175,6236.1864291
00:25:00,6236.63,6236.64,6230.21,6230.22,1.35141675,8421.6511417,6231.7202608
00:26:00,6229.15,6231.97,6226.35,6226.99,2.56433536,15973.864566,6229.2416256
00:27:00,6224.28,6224.28,6214.96,6218.02,11.85039208,73703.387778,6219.4893874
00:28:00,6214.94,6215.0,6199.74,6215.0,40.63604823,252208.54647,6206.522471
00:29:00,6221.95,6222.3,6212.72,6218.94,28.81544676,179136.95535,6216.6988714
00:30:00,6220.12,6220.12,6212.82,6215.23,0.61483854,3821.8171854,6215.968806
00:31:00,6214.13,6215.73,6206.17,6206.19,2.43643,15125.725419,6208.151032
00:32:00,6209.05,6209.05,6202.22,6202.22,6.28680584,39011.152186,6205.2420861
00:33:00,6202.26,6212.21,6202.26,6206.03,3.96109516,24581.847091,6205.8208899
00:34:00,6205.95,6208.17,6192.89,6192.89,23.6808618,146727.14571,6196.0222117
00:35:00,6189.75,6192.73,6183.19,6184.81,5.43889025,33648.7082,6186.686374
00:36:00,6189.99,6208.95,6187.6,6200.19,9.79149322,60707.56766,6200.031629
00:37:00,6199.82,6201.84,6194.65,6200.0,3.08393477,19114.88678,6198.2137124
00:38:00,6196.46,6197.76,6191.06,6191.06,2.81783644,17450.670009,6192.932195
00:39:00,6193.27,6204.21,6192.45,6204.21,3.05817788,18956.88357,6198.7511235
00:40:00,6203.19,6208.06,6195.11,6208.06,27.75715987,172029.00392,6197.6443097
00:41:00,6207.96,6218.49,6207.96,6214.25,4.27063563,26526.107232,6211.278491
00:42:00,6212.27,6216.18,6211.65,6214.62,1.4078903,8749.0443399,6214.2940682
00:43:00,6214.62,6214.62,6213.0,6214.21,4.47577043,27813.003295,6214.1264235
00:44:00,6214.59,6216.69,6214.59,6214.6,1.25457086,7797.1195041,6214.9693992
00:45:00,6220.26,6220.26,6218.93,6218.96,0.14905637,927.01723771,6219.2393234
00:46:00,6223.66,6227.93,6222.79,6227.93,7.95648316,49542.128498,6226.6365053
00:47:00,6227.93,6248.85,6227.93,6239.99,18.36039279,114641.46235,6243.9547817
00:48:00,6245.0,6253.0,6239.24,6243.57,10.8296688,67661.264978,6247.7686277
00:49:00,6243.57,6245.41,6235.33,6235.33,9.4067381,58732.550954,6243.6681377
00:50:00,6234.64,6239.63,6231.76,6237.58,1.43639511,8953.3432242,6233.2036373
00:51:00,6239.21,6239.35,6239.21,6239.21,0.9571521,5971.8787034,6239.2160069
00:52:00,6240.17,6240.17,6233.37,6239.9,4.54580206,28358.538512,6238.401527
00:53:00,6239.57,6240.0,6237.82,6239.52,4.55421531,28417.752551,6239.8790167
00:54:00,6239.97,6239.97,6238.16,6238.16,0.02765038,172.53535452,6239.8908992
00:55:00,6238.17,6238.17,6230.67,6230.67,0.49713312,3097.8408902,6231.4111967
00:56:00,6219.45,6228.1,6219.45,6221.35,10.37701066,64588.075024,6224.1503974
00:57:00,6223.76,6227.94,6223.22,6227.3,0.22432321,1396.6592297,6226.1021929
