Time,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
00:00:00,4154.99,4167.44,4152.0,4156.75,24.37325267,101431.20975,4161.5787241
00:01:00,4163.37,4171.11,4163.37,4169.99,6.19539808,25822.266079,4167.9752851
00:02:00,4170.0,4179.92,4170.0,4179.92,9.61899156,40165.505431,4175.646187
00:03:00,4179.96,4186.83,4177.55,4179.89,7.29435148,30498.740274,4181.1448705
00:04:00,4178.0,4179.85,4167.8,4179.85,5.01457466,20940.285499,4175.8846799
00:05:00,4183.45,4183.45,4183.13,4183.44,0.06275963,262.54497412,4183.3416501
00:06:00,4174.18,4187.12,4174.18,4187.11,2.83831349,11856.547497,4177.3213348
00:07:00,4178.33,4178.33,4178.33,4178.33,0.01368093,57.163440247,4178.33
00:08:00,4187.06,4187.17,4182.9,4187.11,0.32133659,1345.2784836,4186.5088677
00:09:00,4187.16,4187.16,4185.65,4185.65,0.54430817,2278.8385737,4186.6697935
00:10:00,4180.03,4185.64,4180.01,4185.63,2.36184788,9876.8185589,4181.818246
00:11:00,4184.05,4184.08,4180.01,4184.0,4.24018638,17738.449901,4183.4127823
00:12:00,4184.08,4185.65,4183.08,4185.65,4.53527266,18977.886706,4184.5084361
00:13:00,4185.16,4185.16,4185.16,4185.16,0.01452396,60.785096434,4185.16
00:14:00,4185.16,4185.16,4185.08,4185.08,0.66322108,2775.6401832,4185.0904123
00:15:00,4184.57,4184.57,4184.57,4184.57,3.20911617,13428.771251,4184.57
00:16:00,4184.57,4185.0,4184.57,4185.0,1.9621205,8211.1595836,4184.8396078
00:17:00,4185.0,4189.99,4184.58,4189.98,13.25831143,55500.189135,4186.0676925
00:18:00,4188.52,4189.99,4188.52,4189.05,6.52091104,27319.818887,4189.5708621
00:19:00,4189.05,4189.99,4185.0,4185.0,3.92747279,16448.239831,4187.9958717
00:20:00,4189.95,4189.95,4189.95,4189.95,0.0219024,91.76996088,4189.95
00:21:00,4187.24,4187.24,4185.0,4185.0,0.36420603,1524.4804571,4185.7639124
00:22:00,4188.81,4188.81,4188.73,4188.73,0.53434813,2238.2720607,4188.7899199
00:23:00,4188.69,4197.11,4188.69,4192.88,5.94858471,24922.403345,4189.6357806
00:24:00,4196.98,4196.98,4184.6,4184.61,4.00518548,16772.434708,4187.6798945
00:25:00,4184.59,4190.0,4184.59,4190.0,2.15545295,9020.6600291,4185.0414917
00:26:00,4185.06,4196.0,4185.06,4185.36,0.52602977,2202.5071481,4187.0389732
00:27:00,4195.0,4195.97,4195.0,4195.97,1.7774075,7456.2259301,4195.0008257
00:28:00,4195.97,4195.98,4185.57,4185.57,1.76551009,7407.9948022,4195.951552
00:29:00,4192.88,4195.97,4185.01,4185.01,4.56388276,19106.717126,4186.5048099
00:30:00,4189.03,4189.03,4179.17,4180.2,20.86386686,87288.825843,4183.7319241
00:31:00,4180.21,4185.13,4180.2,4183.71,2.87779305,12032.255885,4181.0705897
00:32:00,4183.71,4183.84,4178.55,4183.84,1.08856389,4553.5985721,4183.1247701
00:33:00,4183.85,4183.85,4178.55,4178.56,0.35890454,1500.4701675,4180.6943081
00:34:00,4183.81,4183.81,4183.81,4183.81,0.004975,20.81445475,4183.81
00:35:00,4183.78,4183.78,4179.33,4179.34,0.16398522,685.88231491,4182.5861801
00:36:00,4183.76,4183.76,4179.0,4179.0,2.31041318,9661.9127926,4181.898232
00:37:00,4179.61,4179.63,4178.33,4179.61,2.60934392,10903.564271,4178.6612289
00:38:00,4179.63,4179.64,4173.84,4173.84,2.11346125,8824.7428127,4175.4930746
00:39:00,4172.79,4172.79,4167.49,4167.49,1.25,5212.8062143,4170.2449714
00:40:00,4167.0,4167.0,4161.08,4161.08,0.32,1333.0256,4165.705
00:41:00,4167.03,4167.03,4167.03,4167.03,0.347726,1448.9846738,4167.03
00:42:00,4163.0,4166.64,4163.0,4164.0,0.45731141,1904.1980848,4163.8980424
00:43:00,4164.0,4164.0,4145.01,4145.01,27.810704,115432.95949,4150.6665738
00:44:00,4152.34,4152.34,4145.04,4147.0,1.05925345,4392.2820499,4146.5827182
00:45:00,4145.0,4147.94,4122.5,4130.34,37.99410473,156903.29458,4129.6747401
00:46:00,4132.7,4132.7,4123.27,4126.7,19.72089301,81385.970899,4126.8907477
00:47:00,4123.2,4126.56,4122.5,4126.05,22.01747567,90777.610196,4122.9799254
00:48:00,4126.7,4129.88,4122.5,4122.5,9.52440119,39280.25408,4124.1704645
00:49:00,4133.1,4133.1,4130.11,4130.26,1.54304085,6375.9595511,4132.0743719
00:50:00,4125.02,4130.95,4122.51,4122.51,4.81945284,19878.04105,4124.5431194
00:51:00,4122.51,4123.0,4120.0,4120.01,10.97553094,45232.5016,4121.2130736
00:52:00,4120.01,4123.0,4110.93,4110.93,107.08061382,441168.55306,4119.9666058
00:53:00,4110.94,4117.51,4110.5,4110.5,7.94613033,32665.543483,4110.874366
00:54:00,4110.5,4117.32,4110.5,4117.32,1.11561535,4587.7913754,4112.3415659
00:55:00,4117.18,4130.26,4116.14,4130.26,9.93378845,40936.33497,4120.9187387
00:56:00,4130.26,4138.64,4126.98,4138.64,17.38149601,71888.991487,4135.949601
00:57:00,4138.63,4138.63,4130.25,4130.26,4.64514124,19185.691086,4130.2707699
00:58:00,4130.26,4130.26,4127.63,4130.26,1.19512377,4935.6955679,4129.8614351
