Time,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
00:00:00,,,,,,,
00:01:00,,,,,,,
00:02:00,,,,,,,
00:03:00,,,,,,,
00:04:00,122.92,122.92,122.91,122.91,1.80007,221.25990178,122.91738753
00:05:00,,,,,,,
00:06:00,122.91,122.91,122.91,122.91,0.04898872,6.0212035752,122.91
00:07:00,122.9,122.9,122.9,122.9,0.81366965,99.999999985,122.9
00:08:00,122.89,122.89,122.84,122.87,48.52649344,5962.4196855,122.86937017
00:09:00,122.84,122.84,122.84,122.84,0.79000423,97.044119613,122.84
00:10:00,122.83,122.83,122.21,122.21,10.08770541,1237.1206241,122.63647419
00:11:00,122.23,122.81,122.23,122.8,5.01255518,613.85578065,122.46364551
00:12:00,122.78,122.78,122.74,122.75,2.38,292.1482527,122.75136668
00:13:00,122.73,122.77,122.72,122.77,6.10664448,749.54024892,122.74175308
00:14:00,,,,,,,
00:15:00,122.77,122.79,122.77,122.79,1.319057,161.94507303,122.77336994
00:16:00,,,,,,,
00:17:00,,,,,,,
00:18:00,,,,,,,
00:19:00,,,,,,,
00:20:00,122.74,122.74,122.7,122.72,4.18770052,513.93991261,122.72604265
00:21:00,122.42,122.42,122.42,122.42,10.05182053,1230.5438693,122.42
00:22:00,122.68,122.69,122.68,122.69,1.0,122.68168569,122.68168569
00:23:00,122.64,122.65,122.64,122.65,1.85790725,227.86400719,122.64552344
00:24:00,,,,,,,
00:25:00,122.47,122.47,122.47,122.47,7.80019597,955.29000045,122.47
00:26:00,122.47,122.47,122.46,122.46,1.83292504,224.4700004,122.46545576
00:27:00,122.46,122.46,122.45,122.45,7.24800686,887.58275348,122.45887326
00:28:00,122.45,122.45,122.44,122.44,23.14554109,2833.9500511,122.44043205
00:29:00,122.44,122.44,122.44,122.44,9.20253544,1126.7584393,122.44
00:30:00,122.44,122.44,122.44,122.44,8.41,1029.7204,122.44
00:31:00,122.43,122.43,122.43,122.43,4.25793018,521.29839194,122.43
00:32:00,122.44,122.44,122.44,122.44,7.36262794,901.48016497,122.44
00:33:00,122.44,122.63,122.44,122.44,139.265773,17053.203833,122.45078935
00:34:00,122.44,122.62,122.44,122.62,33.29,4076.0798,122.44156804
00:35:00,122.6,122.6,122.6,122.6,0.83,101.758,122.6
00:36:00,122.6,122.6,122.6,122.6,0.750605,92.024173,122.6
00:37:00,,,,,,,
00:38:00,122.6,122.6,122.6,122.6,0.51,62.526,122.6
00:39:00,122.48,122.48,122.48,122.48,5.05663103,619.33616855,122.48
00:40:00,122.48,122.6,122.48,122.6,1.0,122.53064596,122.53064596
00:41:00,,,,,,,
00:42:00,,,,,,,
00:43:00,,,,,,,
00:44:00,122.59,122.6,122.59,122.6,1.172001,143.6792469,122.59310948
00:45:00,122.6,122.6,122.6,122.6,1.45407902,178.27008785,122.6
00:46:00,122.61,122.61,122.61,122.61,0.25,30.6525,122.61
00:47:00,,,,,,,
00:48:00,,,,,,,
00:49:00,,,,,,,
00:50:00,122.61,122.61,122.61,122.61,1.38934426,170.34749972,122.61
00:51:00,,,,,,,
00:52:00,,,,,,,
00:53:00,,,,,,,
00:54:00,,,,,,,
00:55:00,,,,,,,
00:56:00,122.62,122.62,122.62,122.62,1.98532,243.4399384,122.62
00:57:00,,,,,,,
00:58:00,122.61,122.61,122.61,122.61,4.907,601.64727,122.61
00:59:00,,,,,,,
01:00:00,,,,,,,
01:01:00,122.62,122.62,122.62,122.62,1.630729,199.95998998,122.62
01:02:00,122.61,122.61,122.6,122.6,2.0,245.211726,122.605863
01:03:00,,,,,,,
01:04:00,,,,,,,
01:05:00,,,,,,,
01:06:00,122.63,122.66,122.63,122.66,1.722186,211.22004834,122.64647857
01:07:00,122.66,122.66,122.66,122.66,0.989656,121.39120496,122.66
01:08:00,122.66,122.66,122.66,122.66,0.37509528,46.009187045,122.66
01:09:00,,,,,,,
01:10:00,122.66,122.66,122.66,122.66,0.65628567,80.500000282,122.66
01:11:00,122.67,122.68,122.41,122.41,20.72428918,2538.5269563,122.4904234
01:12:00,122.41,122.41,122.33,122.33,8.31649282,1017.6795904,122.36884134
01:13:00,122.63,122.63,122.6,122.61,2.28,279.55025057,122.60975902
01:14:00,122.57,122.59,122.55,122.59,4.41,540.51493196,122.56574421
