Time,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
00:00:00,4073.58,4073.58,4068.51,4069.7,20.99865589,85460.767396,4069.820842
00:01:00,4068.73,4069.84,4061.19,4061.19,10.45265961,42492.676628,4065.2502055
00:02:00,4059.27,4059.27,4039.37,4040.16,39.47367871,159727.14536,4046.4215796
00:03:00,4038.12,4041.07,4035.93,4035.93,14.82052828,59854.287095,4038.6068542
00:04:00,4034.48,4034.48,4020.0,4027.46,15.71529779,63279.444985,4026.6144384
00:05:00,4023.75,4038.0,4023.09,4036.52,33.16389196,133792.41659,4034.2797145
00:06:00,4032.54,4039.68,4028.96,4039.68,7.56328895,30508.611156,4033.775697
00:07:00,4040.68,4042.34,4038.07,4042.34,5.02030194,20283.649905,4040.3246951
00:08:00,4043.35,4044.64,4036.87,4044.64,9.38745578,37912.164942,4038.5985117
00:09:00,4040.61,4043.64,4035.27,4043.41,2.54432058,10275.767311,4038.707776
00:10:00,4043.41,4055.23,4042.7,4055.23,17.40385311,70478.622726,4049.5988033
00:11:00,4051.67,4051.67,4043.0,4048.84,14.2254892,57546.328498,4045.2969799
00:12:00,4044.57,4048.04,4041.33,4041.42,8.33209546,33698.421203,4044.4113206
00:13:00,4042.79,4054.82,4042.79,4049.2,16.73241833,67758.263091,4049.5200248
00:14:00,4049.2,4051.88,4045.09,4049.09,7.55748653,30596.052188,4048.4428343
00:15:00,4049.08,4051.74,4045.4,4048.4,3.15077275,12754.290719,4047.9881384
00:16:00,4048.4,4048.4,4042.82,4047.24,2.29260654,9273.9812649,4045.1691571
00:17:00,4042.82,4049.0,4042.57,4042.57,4.91848955,19909.354995,4047.8595699
00:18:00,4041.69,4041.69,4039.93,4039.93,0.65025624,2627.5866821,4040.8480849
00:19:00,4040.92,4040.92,4031.81,4031.81,2.72966206,11019.657636,4037.0043595
00:20:00,4031.58,4033.71,4028.55,4033.71,12.81450545,51661.360572,4031.4751727
00:21:00,4031.97,4034.53,4028.46,4028.65,6.05297498,24396.988723,4030.5781544
00:22:00,4032.48,4045.16,4031.92,4036.25,32.67407874,131879.13991,4036.2007132
00:23:00,4042.02,4049.1,4042.02,4042.76,6.35668104,25715.04485,4045.3571114
00:24:00,4042.33,4043.17,4040.0,4040.0,1.88361584,7613.934776,4042.1908833
00:25:00,4040.0,4047.96,4040.0,4040.93,5.36527262,21712.424224,4046.8445429
00:26:00,4040.93,4041.74,4038.43,4038.43,2.78181054,11235.685113,4038.9828679
00:27:00,4038.43,4043.27,4038.43,4038.61,3.49598707,14127.250288,4040.9904285
00:28:00,4038.61,4041.85,4035.76,4035.88,7.42243754,29976.067738,4038.5746026
00:29:00,4038.64,4040.0,4033.28,4033.49,44.28186215,178663.85086,4034.6959723
00:30:00,4033.49,4034.0,4027.1,4032.32,9.03795531,36450.840292,4033.0848119
00:31:00,4032.54,4032.54,4020.0,4020.73,29.95933506,120537.40031,4023.3670095
00:32:00,4020.73,4028.56,4015.0,4021.55,23.64929311,95071.786205,4020.0688351
00:33:00,4021.55,4026.42,4020.83,4026.42,2.22995546,8971.7601667,4023.2911947
00:34:00,4026.43,4032.47,4025.12,4032.47,11.09480334,44689.702691,4027.9851136
00:35:00,4032.47,4041.54,4032.46,4037.02,47.15660703,190332.25853,4036.1737309
00:36:00,4040.81,4069.51,4040.81,4061.12,11.73946939,47532.495919,4048.947558
00:37:00,4064.96,4065.17,4055.87,4059.52,14.65986272,59510.929003,4059.4465405
00:38:00,4053.26,4053.26,4043.27,4045.51,10.61131062,42958.276136,4048.3478125
00:39:00,4051.49,4054.61,4049.66,4050.0,8.23977419,33383.205535,4051.4709221
00:40:00,4050.0,4050.54,4041.9,4047.12,3.52867738,14285.97592,4048.5355789
00:41:00,4043.45,4048.23,4039.62,4043.56,8.93609889,36124.870154,4042.5772587
00:42:00,4043.06,4043.22,4039.4,4039.4,3.68802161,14904.996928,4041.4613862
00:43:00,4038.92,4043.37,4035.99,4035.99,4.9339078,19928.77464,4039.1461388
00:44:00,4035.98,4041.52,4032.53,4032.58,5.5168805,22261.606826,4035.1801758
00:45:00,4032.58,4043.57,4032.58,4043.57,1.45955815,5897.6192602,4040.6881084
00:46:00,4044.77,4046.65,4039.27,4039.27,0.89350029,3610.3692016,4040.7028873
00:47:00,4045.98,4048.0,4041.32,4044.77,6.07100086,24565.935734,4046.4391787
00:48:00,4049.09,4049.29,4040.81,4040.93,3.01370466,12187.492186,4044.0234068
00:49:00,4041.02,4046.07,4040.59,4041.62,1.34902004,5451.9339541,4041.4032353
00:50:00,4046.07,4054.81,4043.19,4046.95,16.04885462,65003.858456,4050.3736868
00:51:00,4047.36,4047.36,4038.0,4041.45,5.95335725,24052.227116,4040.1115045
00:52:00,4041.66,4041.77,4037.72,4041.66,39.84653057,161031.67414,4041.297243
00:53:00,4041.76,4041.77,4041.76,4041.77,3.77437618,15255.159771,4041.76983
00:54:00,4039.56,4040.26,4037.03,4037.23,3.83898988,15503.459018,4038.4214344
00:55:00,4038.71,4038.71,4037.22,4037.27,2.63865661,10656.305298,4038.5343276
00:56:00,4037.27,4037.98,4037.27,4037.98,1.36728841,5520.2335926,4037.3585793
00:57:00,4041.76,4046.76,4036.98,4046.76,20.3432737,82222.30063,4041.7438139
00:58:00,4049.2,4055.0,4046.89,4053.38,11.02020727,44653.71722,4051.9852418
00:59:00,4054.75,4060.22,4052.69,4057.25,6.30608132,25581.13818,4056.58235
01:00:00,4062.46,4062.46,4049.28,4049.28,8.22462954,33344.594958,4054.236704
01:01:00,4047.78,4054.38,4045.67,4048.04,3.93540294,15949.159661,4052.7386659
01:02:00,4050.45,4053.45,4048.5,4051.33,5.60125234,22687.842152,4050.4945635
01:03:00,4051.04,4055.75,4051.04,4055.75,0.83121239,3369.5473836,4053.7742509
01:04:00,4054.51,4056.68,4050.13,4056.68,1.8048597,7311.3397717,4050.9186236
01:05:00,4053.66,4053.66,4047.88,4047.88,3.00367398,12172.562429,4052.5578042
01:06:00,4047.88,4054.79,4046.83,4054.79,4.12692252,16723.400183,4052.2689974
01:07:00,4054.03,4054.03,4043.72,4043.72,1.04386076,4231.4323814,4053.6367909
01:08:00,4054.17,4058.79,4045.35,4045.35,1.21609077,4925.8751843,4050.5818363
01:09:00,4045.35,4049.83,4039.46,4049.83,12.94149553,52314.89149,4042.4146783
01:10:00,4044.71,4049.83,4044.71,4045.7,5.39045204,21818.240657,4047.5716127
01:11:00,4048.01,4048.01,4035.35,4039.86,12.48726907,50424.138035,4038.0436869
01:12:00,4038.45,4043.1,4036.06,4040.98,4.66440261,18838.84919,4038.855726
01:13:00,4038.76,4040.85,4028.02,4028.02,15.47868444,62411.691604,4032.10569
01:14:00,4030.04,4040.87,4030.04,4033.63,10.9848584,44352.573397,4037.6099338
01:15:00,4038.17,4038.17,4027.32,4033.23,12.87126166,51899.538606,4032.2029011
01:16:00,4033.3,4036.23,4025.01,4036.23,20.25590543,81682.17342,4032.5115904
01:17:00,4029.84,4030.79,4029.84,4030.56,29.64608511,119488.82649,4030.5094599
01:18:00,4033.77,4035.37,4033.77,4035.37,0.00838233,33.81965751,4034.6368504
01:19:00,4036.7,4037.86,4036.7,4037.17,4.99413298,20161.31416,4036.9998638
01:20:00,4044.86,4046.35,4040.28,4040.28,3.66046342,14805.914638,4044.8197234
01:21:00,,,,,,,
01:22:00,4034.83,4038.23,4033.87,4038.23,10.24760874,41343.487875,4034.4522243
01:23:00,4035.97,4035.97,4035.97,4035.97,0.142096,573.49519312,4035.97
01:24:00,4036.55,4041.44,4035.85,4041.44,7.5948,30672.870766,4038.6673469
01:25:00,4044.15,4052.08,4042.13,4044.99,13.61675009,55107.649046,4047.0485749
01:26:00,4048.5,4048.5,4039.86,4040.51,3.54724665,14347.102718,4044.5743229
01:27:00,4039.86,4050.0,4039.86,4045.8,2.72036168,11009.2753,4046.9895534
01:28:00,4049.21,4051.77,4043.79,4051.77,8.73448939,35351.689306,4047.3675938
01:29:00,4051.87,4070.6,4048.25,4070.6,5.75526231,23356.247039,4058.2419673
01:30:00,4070.0,4075.52,4065.7,4070.47,21.01542232,85572.076472,4071.8704182
01:31:00,4071.88,4077.97,4066.93,4075.0,5.96314762,24289.97661,4073.3481976
01:32:00,4077.05,4080.0,4072.75,4080.0,6.79827778,27705.400312,4075.355731
01:33:00,4080.0,4093.7,4076.36,4093.7,11.64888094,47586.150188,4085.0404801
