Time,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
00:00:00,,,,,,,
00:01:00,633.66,633.67,633.66,633.67,0.4,253.46790857,633.66977143
00:02:00,633.62,633.62,630.5,633.62,20.4242519,12887.425617,630.98642145
00:03:00,631.23,634.78,631.23,634.78,15.419,9778.5965975,634.19136115
00:04:00,634.78,634.78,634.14,634.73,2.26146345,1435.5227251,634.77600096
00:05:00,633.12,633.3,633.0,633.0,0.73571,465.751443,633.06390154
00:06:00,633.0,633.77,632.42,632.42,5.18833,3284.5419043,633.0634143
00:07:00,634.37,634.37,634.37,634.37,0.09164,58.1336668,634.37
00:08:00,634.32,634.47,634.32,634.47,0.22,139.565964,634.39074545
00:09:00,634.25,634.54,634.25,634.54,0.46949512,297.85211906,634.40940357
00:10:00,634.55,634.55,632.57,634.54,12.57664492,7980.337884,634.53631193
00:11:00,634.78,634.78,634.78,634.78,0.00831784,5.2799984752,634.78
00:12:00,634.78,634.78,634.78,634.78,0.39,247.5642,634.78
00:13:00,,,,,,,
00:14:00,634.79,634.79,634.74,634.74,5.22,3313.3538,634.74210728
00:15:00,632.88,632.88,632.88,632.88,0.01194128,7.5573972864,632.88
00:16:00,632.59,632.59,631.62,631.62,50.0,31583.565617,631.67131234
00:17:00,,,,,,,
00:18:00,633.75,633.75,633.75,633.75,0.11679236,74.01715815,633.75
00:19:00,633.75,633.75,633.75,633.75,0.12,76.05,633.75
00:20:00,633.75,633.86,633.75,633.86,2.07173225,1312.986704,633.7627384
00:21:00,633.86,634.38,633.86,634.38,0.91196,578.24201705,634.06510927
00:22:00,634.14,635.0,634.14,635.0,49.1819,31223.23057,634.85206082
00:23:00,,,,,,,
00:24:00,634.98,634.98,631.83,634.98,11.22568,7108.7430112,633.25722906
00:25:00,634.14,635.0,634.14,635.0,35.0,22224.593847,634.98839562
00:26:00,635.0,636.96,633.58,633.58,32.76882299,20824.656174,635.50211067
00:27:00,633.3,633.3,632.0,632.0,4.12173361,2607.6423004,632.65667971
00:28:00,632.0,632.0,632.0,632.0,4.41,2787.12,632.0
00:29:00,,,,,,,
00:30:00,632.0,632.0,630.0,630.0,11.54887478,7286.8499478,630.9575683
00:31:00,630.0,630.0,630.0,630.0,4.69034,2954.9142,630.0
00:32:00,630.0,630.0,630.0,630.0,14.820395,9336.84885,630.0
00:33:00,630.0,632.0,630.0,632.0,1.63,1028.6263196,631.05909175
00:34:00,632.0,632.0,632.0,632.0,0.26085,164.8572,632.0
