Time,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
00:00:00,6575.62,6583.36,6575.62,6583.36,1.76875714,11642.875353,6582.5177971
00:01:00,6576.24,6592.4,6576.24,6584.71,5.32518473,35081.064067,6587.7647153
00:02:00,6577.01,6584.71,6571.79,6579.98,0.4530361,2980.4320508,6578.79593
00:03:00,6572.12,6587.78,6572.12,6579.6,2.41133827,15870.792717,6581.7363388
00:04:00,6586.99,6593.0,6579.8,6579.8,3.45177456,22726.003956,6583.8610144
00:05:00,6579.56,6594.38,6578.05,6582.45,0.68407801,4506.9432612,6588.3469361
00:06:00,6589.63,6589.67,6584.1,6589.67,0.11227252,739.83109465,6589.6008627
00:07:00,6589.67,6589.67,6564.74,6579.14,5.4418615,35773.256564,6573.7168364
00:08:00,6578.17,6578.17,6578.17,6578.17,0.06832526,449.45517557,6578.17
00:09:00,6575.0,6580.99,6573.82,6580.93,2.41763796,15902.793897,6577.822718
00:10:00,6579.98,6579.98,6574.01,6579.82,0.9291458,6113.1591156,6579.3324531
00:11:00,6579.96,6579.98,6574.03,6574.03,0.1974332,1298.821819,6578.5380523
00:12:00,6583.65,6583.98,6574.23,6574.23,0.8829152,5811.5096102,6582.1832156
00:13:00,6574.97,6581.68,6574.97,6579.62,1.14854073,7556.9920558,6579.6465536
00:14:00,6574.77,6581.94,6574.76,6574.76,0.03281546,215.92145899,6579.8699451
00:15:00,6575.29,6582.98,6573.83,6573.83,1.04967388,6901.8627373,6575.2448153
00:16:00,6573.85,6584.97,6573.85,6583.34,1.13878573,7497.0097392,6583.3365678
00:17:00,6583.34,6583.34,6573.81,6573.81,0.46241792,3039.9496853,6574.0308796
00:18:00,6577.23,6577.23,6572.63,6573.24,0.11549133,759.53797805,6576.5800606
00:19:00,6574.81,6574.81,6570.0,6572.47,3.17911545,20889.971075,6571.0010863
00:20:00,6573.17,6573.17,6572.93,6572.93,0.09495418,624.12800976,6572.9387559
00:21:00,6565.35,6568.14,6526.28,6553.34,64.08930924,419530.21619,6546.0249325
00:22:00,6553.98,6564.42,6548.13,6548.13,11.28706352,74016.81111,6557.6676324
00:23:00,6555.57,6555.57,6520.0,6520.0,22.69289145,148227.19038,6531.8776457
00:24:00,6520.0,6549.73,6510.0,6533.47,89.49338668,583881.86628,6524.3018277
00:25:00,6530.01,6542.2,6518.64,6542.2,29.54815182,192998.66237,6531.6661273
00:26:00,6544.2,6552.98,6532.22,6539.52,21.49159949,140577.17264,6541.028866
00:27:00,6539.19,6543.22,6535.02,6536.42,4.74806637,31056.576089,6540.8892103
00:28:00,6542.0,6550.98,6539.16,6539.55,10.88279424,71215.020724,6543.8176219
00:29:00,6543.95,6550.5,6538.64,6545.73,2.1265772,13910.495976,6541.2607528
00:30:00,6539.09,6552.52,6539.09,6548.87,12.63209301,82732.431981,6549.3843274
00:31:00,6548.54,6548.6,6536.49,6536.73,3.75858187,24593.906439,6543.400487
00:32:00,6540.54,6547.52,6540.14,6544.48,5.00141529,32719.246629,6541.997561
00:33:00,6541.73,6545.4,6537.31,6542.71,3.03989737,19883.618299,6540.8847335
00:34:00,6542.7,6553.39,6542.7,6553.39,5.72025156,37451.637282,6547.2010958
