Time,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
00:00:00,600.05,600.05,600.05,600.05,0.19637042,117.83207052,600.05
00:01:00,600.93,600.93,600.05,600.05,3.53911664,2123.8020105,600.0938162
00:02:00,,,,,,,
00:03:00,600.07,600.07,600.07,600.07,0.41745293,250.50097971,600.07
00:04:00,600.07,600.07,600.07,600.07,6.82727199,4096.841103,600.07
00:05:00,,,,,,,
00:06:00,600.07,600.07,600.07,600.07,1.64,984.1148,600.07
00:07:00,600.09,600.09,600.09,600.09,0.03284992,19.712908493,600.09
00:08:00,,,,,,,
00:09:00,,,,,,,
00:10:00,600.5,600.5,600.5,600.5,0.19957017,119.84188708,600.5
00:11:00,,,,,,,
00:12:00,600.11,600.11,600.11,600.11,0.0334,20.043674,600.11
00:13:00,,,,,,,
00:14:00,,,,,,,
00:15:00,,,,,,,
00:16:00,600.48,600.48,600.48,600.48,0.02433029,14.609852539,600.48
00:17:00,,,,,,,
00:18:00,600.18,600.18,600.0,600.0,0.10348068,62.099388,600.10610676
00:19:00,600.48,600.48,600.0,600.0,10.30246211,6181.9945183,600.05020667
00:20:00,,,,,,,
00:21:00,,,,,,,
00:22:00,,,,,,,
00:23:00,,,,,,,
00:24:00,,,,,,,
00:25:00,,,,,,,
00:26:00,,,,,,,
00:27:00,,,,,,,
00:28:00,600.0,600.0,600.0,600.0,0.009,5.4,600.0
00:29:00,600.0,600.0,600.0,600.0,0.009,5.4,600.0
00:30:00,600.0,600.0,600.0,600.0,0.009,5.4,600.0
00:31:00,,,,,,,
00:32:00,,,,,,,
00:33:00,600.0,600.0,600.0,600.0,0.009,5.4,600.0
00:34:00,600.0,600.0,600.0,600.0,0.009,5.4,600.0
00:35:00,599.99,599.99,599.99,599.99,0.50106811,300.63585532,599.99
00:36:00,,,,,,,
00:37:00,,,,,,,
00:38:00,600.0,600.0,600.0,600.0,0.009,5.4,600.0
00:39:00,,,,,,,
00:40:00,600.0,600.0,600.0,600.0,0.33892402,203.354412,600.0
00:41:00,600.49,600.97,600.49,600.97,0.15277196,91.759524801,600.63067071
00:42:00,,,,,,,
00:43:00,,,,,,,
00:44:00,,,,,,,
00:45:00,,,,,,,
00:46:00,,,,,,,
00:47:00,,,,,,,
00:48:00,,,,,,,
00:49:00,600.98,600.98,600.98,600.98,0.07634623,45.882557305,600.98
00:50:00,,,,,,,
00:51:00,,,,,,,
00:52:00,,,,,,,
00:53:00,600.98,600.98,600.98,600.98,0.06621348,39.79297721,600.98
00:54:00,,,,,,,
00:55:00,,,,,,,
00:56:00,,,,,,,
00:57:00,,,,,,,
00:58:00,,,,,,,
00:59:00,,,,,,,
01:00:00,,,,,,,
01:01:00,,,,,,,
01:02:00,600.97,600.97,600.97,600.97,0.22133808,133.01754594,600.97
01:03:00,600.97,600.97,600.97,600.97,0.48529544,291.64800058,600.97
01:04:00,599.97,599.97,599.97,599.97,2.03,1217.9391,599.97
01:05:00,,,,,,,
01:06:00,,,,,,,
01:07:00,600.92,600.92,600.92,600.92,1.31544,790.4742048,600.92
01:08:00,600.92,600.92,599.72,599.72,0.017,10.20556,600.32705882
01:09:00,600.92,600.97,600.92,600.97,1.31391,789.56024716,600.9241479
01:10:00,,,,,,,
01:11:00,600.97,600.97,600.97,600.97,0.1391,83.594927,600.97
01:12:00,600.58,600.58,600.58,600.58,1.31524,789.9068392,600.58
01:13:00,,,,,,,
01:14:00,,,,,,,
01:15:00,,,,,,,
01:16:00,,,,,,,
01:17:00,,,,,,,
01:18:00,,,,,,,
01:19:00,,,,,,,
01:20:00,,,,,,,
01:21:00,,,,,,,
01:22:00,,,,,,,
01:23:00,600.88,600.88,600.88,600.88,0.24230319,145.59514081,600.88
01:24:00,,,,,,,
01:25:00,,,,,,,
01:26:00,599.7,599.7,599.7,599.7,0.03168,18.998496,599.7
01:27:00,600.86,600.86,600.86,600.86,3.412035,2050.1553501,600.86
