Time,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
00:00:00,6153.6,6154.52,6142.55,6142.55,3.7146764,22833.8005,6146.9151121
00:01:00,6151.76,6151.79,6142.23,6142.23,0.46701707,2869.3477519,6143.9890236
00:02:00,6147.56,6147.57,6147.56,6147.57,0.13706257,842.60137269,6147.5672949
00:03:00,6147.57,6148.37,6146.06,6148.37,0.82746257,5087.2192226,6147.9750348
00:04:00,6152.8,6152.8,6145.32,6150.63,0.42367937,2605.4719823,6149.6314591
00:05:00,6150.88,6152.99,6145.92,6145.92,0.366211,2250.939732,6146.5650458
00:06:00,6152.99,6152.99,6152.97,6152.97,0.00600856,36.970547998,6152.9797486
00:07:00,6146.94,6150.76,6145.42,6150.75,0.57665009,3544.9395712,6147.4707672
00:08:00,6150.75,6152.96,6150.75,6151.98,1.25889058,7745.6427535,6152.7529688
00:09:00,,,,,,,
00:10:00,6142.24,6148.37,6138.97,6148.36,1.2443136,7643.0155273,6142.3547306
00:11:00,6148.36,6148.36,6139.41,6140.43,1.30406396,8007.251518,6140.2291326
00:12:00,6139.33,6140.17,6139.33,6140.17,1.29780965,7968.7490407,6140.1524027
00:13:00,6140.0,6148.37,6139.96,6139.96,1.06474952,6537.6432545,6140.0762637
00:14:00,6148.37,6148.37,6148.37,6148.37,0.014903,91.62915811,6148.37
00:15:00,6145.99,6148.37,6145.99,6146.27,0.29292107,1800.8072153,6147.7558282
00:16:00,6138.53,6146.64,6138.47,6145.19,0.19175851,1177.5340632,6140.7134587
00:17:00,6145.37,6145.37,6136.42,6136.58,0.1399793,859.41764205,6139.6052277
00:18:00,6144.31,6144.31,6137.02,6142.99,0.1687999,1036.8825393,6142.6727108
00:19:00,6145.99,6153.99,6145.99,6153.99,1.00725008,6192.9873335,6148.4108628
00:20:00,6153.87,6153.89,6153.87,6153.89,0.02310218,142.16783388,6153.8709283
00:21:00,6147.06,6154.52,6142.96,6154.52,1.29213602,7947.8898119,6150.9699357
00:22:00,6155.87,6162.03,6155.17,6161.89,1.41307433,8699.8597217,6156.6893807
00:23:00,6160.99,6174.81,6154.96,6174.49,2.48795337,15340.918436,6166.0795661
00:24:00,6167.89,6174.16,6152.84,6160.38,35.23365246,217186.27264,6164.1713953
00:25:00,6159.52,6164.99,6156.52,6164.99,6.41256524,39523.276811,6163.4112608
